time,tweet,label
2024/7/11 17:50,跟非要盯着姜萍一样，领粮了呗[吐],0
2024/6/30 11:20,#姜萍#北大教授、各种高级知识分子，一堆奥数专家学者，请把你们质疑姜萍预赛拿名次，被各种媒体报道，让你们非常不爽，然后理直气壮批评17岁未成年人姜萍作弊作假不诚实的精神，拿出来批评特权阶层王艳儿子走特长招生进北大，多看看这批有钱人怎么轻而易举获取普通考生的机会！姜萍到底抢了你们什么 ,0
2024/7/6 15:32,回复@萍香缘:你的智商真的很低，凤凰卫视要搞清楚什么真相，很快就会有决赛成绩，它只是讨论一下，延伸到教育，当然就是要收视。这个你都不理解，你还要乱搞什么？对世界的基本理解能力都没有，就别乱搞什么了。,0
2024/7/23 9:22,卖过的，或者想卖而不得的。跳出来说姜萍作弊的，被扒出早就组队作弊了，那跳出来说这些的，卖过呗？它们真的是故意的。对受害者污名化，让敢于发声的受害者付出代价，那么更多的受害者就不敢发声，而事实上它们策略是有效的。刚看了个数据说，性骚扰报案率只有百分之十五。它们赢了,0
2024/7/3 21:13,继百度百科后，姜萍的搜狗百科及360百科词条也被删除了。  ,0
2024/6/20 14:53,#清华刑法学教授谈姜萍遭质疑#  就清华大学教授的看法，我再次表达如下观点：  既然已经是公共事件，那么只要不是对个人的肆意侮辱、谩骂、造谣，而是摆出事实、观点进行论证，那么无论是质疑还是支持此次事件，两者都是言论自由，都在宪法保障之内。  事实上，问题的关键并不是姜萍这个十七岁的小姑娘，而是那些可能躲藏在未成年人背后试图利用她牟利者。  归根到底，要在尽可能保护未成年人的同时，搞清楚几个问题：  第一，这个所谓的达摩院组织的竞赛到底有何权威性？  第二，其竞赛方式是否存在重大漏洞？  第三，这个竞赛到底由哪个政府部门进行审核管理？还是完全野鸡草台班子？  第四，阿里达摩院的赛事主办方在此次舆论事件中扮演了什么角色？应该承担哪些责任？   总而言之一句话：  真相！ 才是对姜萍真正的爱护！,0
2024/7/5 19:28,现在是达摩院、王润秋、姜萍三方都在装死吧。再冷却一段时间，哪怕决赛成绩公布的时候，参赛者没“数学天才少女”，只要坚持装死，强媒也被约束不做报道，这事是不是也就过去了。“天才”虽然只“耀眼”了那么一会，毕竟比揭开了各赛道都让聪明的大锅人玩坏了强。,0
2024/6/22 7:25,为什么不能质疑姜萍？ 中考月考会考全部一塌糊涂，英语在中专勉强及格，竟然能自学全英文版偏微分方程。 考完阿里大赛，南大数学博士说自己考不了92，然后她回去参加学校月考，又是那么烂，相当于可以攀珠峰，但是走不动路。 阿里摆拍，对z求导，写成了主，主等于6，这是神学？ 不过目前的问题不在于她，她毕竟只是一个未成年人，需要谅解她，她甚至不由自主，她懂啥呢，一切在于她的老师，王老师该站出来了，这件事如此之大，你逃不掉的。 有人说敢不敢承担责任，我当然敢，随时欢迎姜萍和王老师告我诽谤。,0
2024/7/8 18:30,#北大回应网传韦东奕捐款1600万抗洪#姜萍是没流量了么，又开始造谣韦东奕。看看是谁在胡说八道，一定要抓住这些个谣棍……  ,0
2024/7/23 22:17,昨天进热搜发现舆论极其正常，还以为上个月还在胖猫姜萍的老钟incel终于全死光了搞得我怪不适应，现在看见这条突然释怀：味儿对了[干杯],0
2024/7/2 20:08,支持修改日本法律，让佳子内亲王做皇储。田氏代姜是吧[doge]这家人如果起源于山东的话应该姓田不姓姜，毕竟住的地方都叫千代田。懂了，日本姜萍,0
2024/6/29 21:53,医生写的处方很多字都写的不对，基本笔划都不够，我强烈怀疑医生的学历都是作弊来的，小学生都会，他们居然写错，要说他们懂医学，网民是不相信的。质疑一个姜萍是远远不够的，建议质疑姜萍的人包括那几个有名有姓的数学教授，赶紧去质疑各个医院的医生，把他们手写的处方都查一遍。 ,0
2024/7/17 19:01,回复@明觉圆满:这件事已经非常清楚了，就是作假，没必要总占据我的置顶。@物理文化与施郁世界线 施郁教授，怎么把关于姜萍的置顶文章给撤了？听众没有乱，没有跑。,0
2024/6/23 20:36,"姜萍事件的魔幻程度，更在当年韩寒事件之上 质疑韩寒代笔的人，起码能看得懂韩寒的文章。他们质疑的起点，就是韩寒的文章太老辣了，不像是一个十七八岁少年的文风。再结合当年“新概念作文”的赛制与韩寒父亲的作家身份，因此认为韩寒的文章不是自己写的——当年因为这事，中文互联网简直血雨腥风。好多平时慈眉善目、以年轻人导师自居、开口民主自由闭口公义道德的知识分子，本相露出，那个狰狞模样，真是吓人一跳  姜萍事件的魔幻之处在于，绝大多数网民其实是不懂高等数学的。即使事情发酵到今天，哪怕将姜萍的答卷扫描铺在网络上，绝大多数网民，依然是看不懂的 所以，他们所谓的“追求真相”，并非眼见为实，准确地来说，是“听取专家解读”。如果A专家、B专家意见不一致，且听着都振振有词、好有道理的时候，他们其实是凭自己的喜好在选择相信谁  由于考试时并没有视频为证，所以无论说姜萍作弊还是没有作弊的人，都没有确凿的证据 而且，决赛的难度与初赛不在一个级别。 如果姜萍决赛取得了好名次，关于她是否作弊的质疑自然不攻自破——但是我认为这个可能性不大，毕竟她只是一个17岁、纯自学的孩子。那位精通竞赛的赵斌老师敢夸口而出200万、500万，估计也是因为他太懂竞赛了，知道这份钱大概率不需要他出——当然，如果姜萍真的考得好，他不出钱也没人能拿他怎么样，毕竟刑法还没有设立“互联网口嗨罪”。 所以，这事到最后很可能就是姜萍获得了一个不容易判断其数学水平的分数，专家A表示“你看你看，露底了吧，她果然不懂高等数学”，专家B表示“这么正常呀，有什么大惊小怪的？” 然后，绝大多数网民凭自己的喜好选择站队 但是，这并不妨碍他们宣称自己获得的就是真相，他们会亮出专家A或者专家B的观点，或者其他奇奇怪怪自己也没有能力证实的论据 他们试图证明，他们的偏见并非偏见，既当又立  当然，我相信肯定有大聪明要说了，让姜萍出来在众目睽睽之下重新考一遍，不就水落石出了吗？ 对于这种大聪明，首先，我要问，“凭什么？人家凭什么要向你自证清白？人是有尊严的，你当人家是猴是狗，随便你们呼来唤去耍着玩的？”——逼别人自证清白的，无一例外，都是非傻即坏的贱人 其实，我要问，“自证清白有用吗？” 当年韩寒被逼得将手稿都拿出来了，可是依然有人不相信呀，说，哪有手稿这么干净的？分明是事后誊写的。 只要被开始自证清白，就是落进了一个无限循环的恶性旋涡，结果如果达不到他们的期望，自证者就会被一遍一遍无止境的折腾。 姜萍重新考一遍，这事就完了吗？除非她真的考砸了，看客们带着“你看你看，我说得没错吧！”的表情离去，不然，如果她考得好，看客们依然会脸红脖子粗地质疑下去“她哪里哪里有低级错误，肯定是事先得到答案了”“题目泄露了”“题目出简单了”——反正他们也看不懂 然后，姜萍将被逼得再考一次……再考一次……再考一次……再考一次……  估计又有大聪明要说了，“那怎么办？难道这事就没有真相了？” 万事皆有真相，只是你们可能不知道或者不相信罢了 而且，真相对你们真的重要吗？你们咬着这事，真的是为了真相吗？ 大到这个世界、这个社会，小到我们每个人的生活，都充满各种罗生门。 比如，你前女友为啥要跟你分手？你的高考成绩，估分与实际为啥差了好多分？你老板为啥扣你工资？你上一业务谈得好好的，为啥突然黄了？ ——人生好多不可理解的事，你们去追究了吗？认真了吗？现在拿起键盘上个网，就突然鬼上身，要变身真相本真了 说一句上古时代的互联网黑话：莫装逼！装逼被雷劈！  姜萍有没有作弊？ 说真的，我不知道，就如十年过去了，我依然不知道韩寒有没有代笔一样 摆在我面前的，是两种可能性： 一种可能性，是一个有一定数学天赋的偏科少女，尽管家境不佳，但始终心怀理想，并且努力向理想靠近，获得了常人无法达到的好成绩 另一种可能性，这是一个营销事件，阿里或者王老师为了达到某些目的，制造了一个神话 具体是哪种可能？我不知道，因为都没有确凿的证据。就如薛定谔的猫，你可以说它是活的，也可以说它是死的 但我希望它是活的，就如姜萍，我希望她是真有的数学天赋，这是一个真实的励志故事 这与我个人利益毫不相关，我只是如此希望而已，这会使我心情愉快一些，感觉这个世界显得没那么糟糕  某种程度来说，这个事件其实是面镜子，照射出来的，是我们的心底  PS: 我只是假设哈，如果哪天，国内真的出现了高斯那样的天才，在幼年时就展示出极高的数学天赋。按你们这种玩法，他先要被互联网野爹扒掉好几层皮，意志薄弱一点，恐怕人就毁了[挖鼻] 我都能猜到大聪明会怎么说。他们会说，真金不怕火炼！ 嗯嗯，这些习惯性爹上身的互联网野爹，一天到晚就想着炼人家呢！[摊手]  PS 2： 有人说我不公允（见附图），但是他需要别人关注了才能回复，而我又不想关注他，所以在这里回复 这人说：“这就不公允了。高斯是没有，但现放着韦东奕呢，谁扒他的皮了？不都是崇拜和赞誉吗？要真有个把不长眼的非要去过招，都不用韦神出手，就网上的‘野爹’里面的数学高手就能抽他个满地找牙。 ”  那我就聊一聊你们对于韦东奕的态度，那真的是“崇拜和赞誉”，抑或只是一种猎奇？  一、你们“崇拜”韦东奕什么？ 你们真的有能力搞懂他在数学领域的厉害之处么？ ——不可能，绝大多数的你们，只能通过获得奖项或者“北大”认证等等这些外在标签，来间接地感觉 ——这种“崇拜”方式，跟当年那些都市传说中的美女“崇拜”爱因斯坦有什么不一样？“我不懂，我也不想懂，大家都说他好厉害，我听大家的!”  你们这种“崇拜”方式很严重的隐患，假设： 1、某一天，韦东奕因为其他一些因素，从北大离职了（貌似之前就已经有人造过这个谣,北大还辟谣。那些人为啥要造这种谣，你们自己体会） 2、韦东奕因为其他一些因素，在北大好多年，一直是助理教授，没有升上去 3、韦东奕过了好多年，没有令普通人一听就感到厉害的学术建树 你们的“崇拜”基础就不存在了。 搞科研、出学术成果，都是难中之难的，影响因素非常多，没有成果也是正常的；职务升迁、变动，影响因素也非常多，起起伏伏也是正常的 但是你们会容不得，因为你们已经将韦东奕抬到“韦神”的高度了，神，无所不能 回头等你们发现“神不是神，也只是个凡人”，你们不会反思自己，而只会讨伐“神”欺骗了你 什么“欺世盗名啦”“江郎才尽啦”，你们今天把人家捧多高，他日你们回踩的力度就会有多大  二、你们“赞誉”韦东奕什么？ 还是那句话，你们并不懂数学，并不能真正欣赏到他的牛逼，所以，你们连夸他都夸不到点上 你们只能夸他生活简朴、不受消费主义奴役、物质欲低却内心充沛、敏于思而讷于言 网络上将韦东奕比作“扫地僧”。扫地僧最大的特点是武功高吗？不是的，是反差感。绝世高手却毫不张扬、毫不起眼、毫无侵略性，一出手却大杀四方 所以你们的“赞誉”其实是有毒的，你们不仅要求人家数学好，还在要求人家保持不食人间烟火的人设 万一哪天，韦东奕觉得自己应该多赚点钱了、觉得满足物质欲望真他妈爽，或者有其他个人生活上的变化——变成我们普罗大众一样的俗人 以你们的尿性，你们是不会答应的 什么“韦神翻车啦”“人设崩塌啦”，你们今天把人家捧多高，他日你们回踩的力度就会有多大  所以你们有毒呀，你们自己不知道吗？[挖鼻] 今天一口一个“韦神”的是你们，回头“韦神翻车啦”“人设崩塌啦”“欺世盗名啦”的也将是你们 互联网野爹的爹性，不仅仅表现在“来！爹考考你!”，也体现在“你干得不错！爹很满意！” 拜托你们照照镜子吧！[允悲]",0
2024/7/7 19:19,你是对的，最正义的，你赢了。在舆论发酵以前，阿里大肆宣传，央视进行专题报道，学校领导指点江山，各大官煤文字激昂，王老师大谈师生情，姜萍说自己多聪明和浙大梦……舆论起来，一切都消失了，王老师姜萍也消失了，没人知道他们在哪里，学校仿佛从来没有这两个人，媒体集体暂停键,0
2024/6/29 21:11,我再说一遍，姜萍的决赛成绩还没出，所有的质疑都请先保留，8月份成绩出来会有很多人道歉。。。 ,0
2024/7/20 20:36,因为姜萍、特朗普，好多人都互相拉黑了。有些人只要你说了他不喜欢的人和事，他就觉得天塌下来了，什么都觉得自己对的。,0
2024/7/17 15:34,姜萍数学天才这么大的事就乌漆麻黑地烂尾了？数学的尊严，真相的尊严呢？ ,0
2024/7/8 12:56,#随笔[超话]##由姜萍成名想到的# 中国人的劣根，见不得别人好！ 丢掉的羡慕，光剩嫉妒恨了。。。 人民日报的这些话，确实深深触动了人们的心弦：“把答案交给时间，追随内心，继续前行。” 姜萍加油！[拳头] ,0
2024/7/13 21:26,一群人急于用姜萍证明中专怎么就不比清北强，也是自卑心作祟罢了 ,0
2024/6/24 1:17,#姜萍#想问下，这些质疑的人里谁有证据了吗？发酵到现在了，确凿的证据没看到，只看到了人性的丑陋 ,0
2024/7/5 19:35,什么是“谁主张、谁举证”？ ———— 谁主张谁举证，源自拉丁格言“semper necessitas probandi incumbit ei qui agit”，翻译成中文：“证明的必要性始终在于提出指控的人。”   在中国的法律语境中，“谁主张谁举证”是指在【民事诉讼】中，对于被告的【作为或不作为】的举证责任，由原告承担；被告只需承担【积极抗辩】的举证责任。《民事诉讼法》第67条规定：“当事人对自己提出的主张，有责任提供证据。”  例如：甲认为乙欠了自己钱，就要提出乙欠钱的证据（欠条等），如果乙反过来说钱已经还了（积极抗辩），也要提出自己已还的证据。  在姜萍案中，分清楚到底“谁”主张了“什么”，这很重要。  首先，我们要明确，姜萍案并不是一件法律诉讼案。此事件中，目前为止没有一个人被民事或刑事起诉。从这个原则上来讲，对姜萍案谈什么“举证责任”其实是个伪命题，只要谈这个就已经是在耍流氓。  但我们姑且可以借用法律的逻辑来分析一下，从“道德”的角度，各方责任是什么。  1，姜萍主张了什么？  此事件中，姜萍没有亲自、直接、公开发表任何谈话。她唯一的所谓“主张”就是在阿里达摩院的视频中一些间接的台词表述，表示她具备“参加阿里竞赛”的数学能力。  2，姜萍举证了吗？  废话，她在阿里全球数学竞赛中获得第12名，就已经是真正的“实证”，阿里以及竞赛的专家组，以自己的企业公信力、专家的学术成就和个人名誉为姜萍做了背书。  简言之，她已经完成了自己的举证责任。  3，质疑者们主张了什么？  带货博主为首的质疑者们，主张姜萍不具备数学能力，甚至连高中数学能力也不具备。他们还主张姜萍可能在竞赛中作弊了。带货博主甚至还主张姜萍“犯罪”了（这是相当严重、严肃的主张）。  4， 质疑者们举证了吗？  1）不具备数学能力，举证了吗？ 是的，举证了。唯一的证据是那段公开视频（主=6），但是视频本身的真实性没有接受过任何第三方专业鉴定，所以从证据的有效性来说有缺陷——  假如：未来出现某个新证据，证明视频是AI生成的....，那么所有质疑也都不成立了。换言之，它不能成为呈堂证供，必须调查它的制作背景，确定真实性。  2）指控姜萍作弊，举证了吗？ 不，没有。他们只是从【姜萍不具备数学能力】进而【合理推论】认为【姜萍可能作弊】，因为姜萍如果没有作弊，就与她的数学能力认定形成了矛盾。所以，假设姜萍不具备数学能力，那么合理的推论就是：她作弊了。  注意，这只是一个推论（注：我相信这个推论）。但够不上“举证”的要求。因为仅仅靠推论，而不重实证，历史上曾制造过无数冤案。  3）指控姜萍犯罪，举证了吗？ 不，没有。要证明姜萍犯罪，必须有公安机关和检察机关进行侦查、证据审核才可以。普通公民没有权力进行犯罪证据的搜集和审核。因此，如果明知没有证据，还公开指控、传播姜萍犯罪，这可能涉嫌诽谤。情节严重的，可能构成诽谤罪 。  ————综上———— 你们质疑姜萍作弊的证据链条，有，但是并不强，更谈不上“铁”。你觉得很铁，那是因为你是从数学层面，抽象谈“主≠6”，但这件事不是抽象的数学问题。 ——————————  5，好吧，就算他们完成举证了：姜萍“真的”作弊了，该怎么办？  姜萍有义务、有责任配合继续“抗辩”吗？没有。 姜萍有保持沉默的法定权利。任何人不得强迫一个公民“自证有罪”或“自证清白”。  如果你们坚持说，“我们只是要她自证数学能力”，对不起，法律上，你们没有权利主张另一个【与你们不存在法律关系】的公民配合你做任何事、说任何话。  无论东西方，每个人都有基本人权：言论自由。我说我懂数学、懂武术、懂音乐....，这都是我的言论自由，哪怕我吹牛，信不信由你，我又没图你什么，也没妨碍你什么；你非要缠着我要自证，甚至骚扰、诽谤我，那我报警了。  6，带货博主贴出的《两高解释》：  //两高《关于利用信息网络实施诽谤等刑案解释》第五条：“编造虚假信息，在信息网络上散布，或者组织、指使人员在信息网络上散布，造成公共秩序严重混乱的，依照刑法第二百九十三条第一款第（四）项的规定，以寻衅滋事罪定罪处罚。”  我建议@MLRS270 王先生：您应该认真阅读理解这个两高解释，因为它所针对的，并不是“考试作弊”并“在网上自夸”这种情形。  至于这个解释，到底针对什么情况，什么对象，它的标题已经很清楚了，建议问问您的律师。,0
2024/7/21 16:55,嗯，就冲姜萍说学习了高数，看不上高中数学，这种一看就是有问题。,0
2024/6/26 22:00,@涟水发布 你们涟水中专六月刊竟然没有登姜萍，怎么回事？你们连学校打篮球都报道了，阿赛全球12名不够给力吗？假如姜萍是有钱人当官的孩子，你们敢这么对她吗？涟水中专竟然提前放假，没有让姜萍同学做个励学报告，假如她是县长的孩子，你们敢吗？你们不能搞门阀分层！ 极昼自媒体报道，16号姜萍爸爸就问村干部，为什么关姜萍，干部说要保护她，你们懂得非法拘禁吗？假如她是男生，假如她是有钱人当官的孩子，你们敢吗？浙大都邀请她评估了，还看不到人，你们为什么不让她去浙大尽快追求梦想？ 一日不见姜萍，就炮轰你们一次！太阳光下容不得阴暗的角落，小豆芽也有发光之时！,0
2024/7/15 20:02,不知道姜萍拿到了500万元现金应该如何处理，但也有可能拿不到，无中生有的事情都能信誓旦旦，何况耍无赖呢。再者说，作为参赛的一员，不用心的争取考第一，反而用心的分析别人是真是假，你要是第一根本不会去质疑第二名是否作弊！最后，请问你有500万现金吗？可别来分期这套~ ,0
2024/7/4 13:52,姜萍在宣传视频里为了证明自己配得上“全球12名”这个光环，说了什么豪言，表演了什么狠活，看过视频的人都听到看到，就你不知道？质疑者已经提供了很多直接证据和间接证据，举证了呀，你也没看到，你什么都没看到，就急于说话？说的还都是那些早成笑料的废话，你到底看到没看到，你是来装瞎的？,0
2024/7/14 18:54,支持姜萍的人，你们记住：以后你和你孩子遇见的假油，假奶粉，假成绩，假“爱人”...都是你活该的。就是奇怪，假的这么漏洞百出怎么还不处理呢？除了在网络上“见”到的个别人，我们理、工圈的无一人认为姜萍不是造假。而且是我开始就说的：一眼假。,0
2024/7/10 11:25,数学不具备对应的知识就根本不可能有对应成绩，如写出主=6的根本不可能会做那道题。所以质疑姜萍等于质疑王润秋、达摩院，这逻辑很难懂吗？,0
2024/6/22 9:11,就有时候没办法，讲一些事情面对的都是这种水平的网友。 为了证明姜萍能够短期飞升，爱因斯坦都得打坐顿悟相对论。 ,0
2024/7/9 6:31,最后一次谈姜萍事件 8月将近，距离阿里达摩院决赛结果“出笼”时间越来越近了。 由于拥有大量决定性信息的主办方的不作为，导致姜萍事件在舆论界造成了这么大的轰动，来源于立场，利益和真相认知角度的差异而导致了巨大的人群认知的差异与撕裂，甚至互相之间人格人性的攻击问题及对达摩院不作为的“恶意攻击”，达摩院有责任，有义务公布其中的真相。 事件发展演绎到如今，其真相大白于天下是必须的。为了达摩院的道德责任，为了达摩院的声誉，甚至为了创始人马云的初心，为了对广大参赛者及姜萍事件的涉及人负责，达摩院必须在适当的时候，无论决赛结果之前还是之后，披露真情。也唯有达摩院才有这个能力。 姜萍事件如果最后不了了之，轻的说，达摩院肯定脱不了干系，重的说，达摩院是最大的责任人或者说作弊者。也是达摩院自己给自己套上了枷锁给，断了自己的将来。 立此存照！,0
2024/7/4 17:31,预感姜萍这事一直拖下去，会有越来越多的人为阿里“说话”。 微博上后续的舆论就已经被引导成：真假没那么重要，你们是欺负农村小女孩，王艳儿子更应该关注。 再然后就是：这比赛就一个私企办赛，阿里也很无奈也没有办法，阿里本意也是好的，阿里在让更多人爱上数学。 只能说每年养这么多人，这么多的公关费用，到关键时候还是有用的。,0
2024/6/21 6:50,我说让质疑姜萍的赌命，结果有人说我太极端。其实不是我极端，是网络太极端。质疑者从未考虑过，17岁的孩子承受能力是很低的。想想刘学州，那时候，人们何曾想到他会走上绝路？可他就是走上了，17岁的孩子，很容易陷入用命来赌清白的情绪中。大V们用这么大的恶意揣测一个孩子，毫不顾忌其后果，只是轻飘飘说一句如果错了就出学费，完全不考虑他们行为的后果。现在 这个事情，有可能是无法得到真相的。这种情况下，如果这孩子想证明自己的清白，该怎么办？我们当然可以说，用实力证明，以后在数学上取得成就打那些人的脸，可连我们这些成年人都等不及个复赛结果就迫不及待地想看到真相，一个17岁孩子又如何做到卧薪尝胆？这些质疑者的行为，实质上是逼着这孩子用命来自证。让他们赌命，公平合理。  我并未笃信这孩子一定没有造假，但如果她没有呢？大家想象一下，尤其是自家有孩子的，想象一下，一个17岁凭着自己努力逆袭听到竞赛结果后还觉得自己不配的中专女生，面对铺天盖地质疑她造假的言论，甚至连黄谣都出来了，面对这些，她会陷入怎样的境地？你们还会觉得我极端吗？说实话，我现在倒是宁可这孩子是做了手脚的，至少这样，就肯定不会再发生一次刘学州的悲剧了。  我就是个微博小透明，这个号只是为了给自己记录，并不想让任何人知道。这是第一次，想让人们看到我的呼吁，够了！你们无需在一个孩子身上寻找正义！ #中专女生拿下数学竞赛全球12名##姜萍遭质疑#,0
2024/7/19 16:24,生物学的姜萍准备出炉了，就差个诺贝尔了，不颁奖就是因为诺贝尔是男人，打压女性[哈哈],0
2024/6/19 13:30,【清华求真书院学生参加数学竞赛要报批 副院长：为不让学生受外界影响】红星新闻消息，近日，中专学生姜萍在国际数学竞赛中脱颖而出，进入12强，连日来围绕姜萍，以及数学竞赛等话题持续登上网络热搜。有网友在社交平台称，清华大学求真书院要求学生以后参加任何数学竞赛都要得到学院批准。  在网传截图里，名为“Yitwah 张翼华”的用户发出了一长段英文，称“求真书院的学生在参加任何数学竞赛、暑期实习计划或担任非求真书院认可的活动顾问/评委之前，必须先得到求真书院的批准。原因是保护学生免受不必要的干扰，能够专注于研究这一主要使命。”  据清华大学官网显示，张翼华系清华大学求真书院副院长、选课指导委员会教学科学中心教授。6月18日，记者电话联系张翼华教授，对方表示，网传中关于他的截图并非发在朋友圈，而是内部给学生的通知，“（参加数学竞赛要得到批准）是为了保护学生，不让他们被外界影响，（以免）太打扰他们或者浪费他们的时间。” 更多详细内容请查看原文&gt;&gt; ,0
2024/7/6 9:34,有，有些人不是被姜萍骗的，是被自己骗了。,0
2024/7/5 21:26,包括那个北大教授。虚伪小人[笑cry][允悲][跪了]。北大自己的事儿都不管。姜萍打击名人教授们所谓的自尊及优越感，王章之流是他们子孙要走的路不可废堵,0
2024/7/12 12:13,搞笑，哪只眼睛看到骂油罐司机了？只敢大肆网暴姜萍，就相当于油罐车事件只敢骂油罐车司机。不质疑主导者策划者，将大部分精力用于网暴弱势者，是欺软怕硬。,0
2024/7/5 20:20,回复 @WaveBurst:质疑一个姜萍，就在心里和熟识小圈子释放一下疑惑就足可以了。如果公然罗列疑点发出来而无实质证据，就和《贫民窟的百万富翁》里的主办方主持人主持正义的警察一样，展现的是对弱小群体刻在骨子中的鄙视还大义凛然!,0
2024/7/5 8:14,姜萍事件后，阿里达摩院全球数学大赛会受到怎样的影响？ ,0
2024/7/23 9:52,姜萍消失了？#姜萍遭质疑# 所以假货但是太打脸官方就不回应了。 ,0
2024/6/26 20:21,昨天写了个杨天真保送北大，评论私信有男的是真破防啊… 这是杨天真自己在播客说的，人家哪个学校哪届全都介绍的清清楚楚，都能查到的，除非大傻子，谁会编这种谎话啊？ 前有贾玲，后有姜萍，还有事业成功的杨天真…这些男的看到优秀女性是真奔溃啊，至于嫉妒成这样吗？ ,0
2024/7/12 9:39,逻辑混乱！绝对那就找赵教培领500万！装B高尚，其实下作！[挖鼻]支持造假的人以及本身也造假的人，被别人造假所苦，真是应该的支持姜萍的人，你们记住：以后你和你孩子遇见假油，假奶粉...都是你活该的除了在网络上“见”到的个别人,0
2024/7/30 10:23,董宇辉和姜萍一样，在有些人的潜意识里，你一个农民的憨娃，一个女孩子，怎么可能如此优秀且成功呢？! ,0
2024/6/28 21:16,姜萍到底有没有作假？#姜萍##官方回应姜萍月考数学83分# #官方正调查王闰秋是否借姜萍账号参赛#  ,0
2024/6/20 22:22,昨天那个说与其这么大力度审查姜萍不如去查查中山二院太子爷的那个博主是不是号炸了？ ,0
2024/6/27 11:02,阿里那个达摩院赶紧悄默声地解散了吧，真的。  这个院跟当年淘宝联名许老板的恒大足球俱乐部一样，都是马老师当年想跟某种风的产物，没玩好都……时过境迁，散了吧。  姜萍这个事它装死，只能说明它跟真死也差不多了，因为大概不敢不装死。  既然组织搞竞赛，那无论对自己这平台对竞赛本身还是对人家当事人，在这种问题上就都得有点负责的精神，你见过哪个竞赛，无论什么领域的，面对类似指责装死的？哪怕是象征性的，也会有个回应。  解散了吧，达摩院就是个当年留下的阑尾。,0
2024/7/12 9:34,[挖鼻]支持造假的人以及本身也造假的人，被别人造假所苦，真是应该的支持姜萍的人，你们记住：以后你和你孩子遇见假油，假奶粉...都是你活该的除了在网络上“见”到的个别人，我们理、工圈的无一人认为姜萍不是造假。而且是我开始就说的：一眼,0
2024/7/31 20:38,回复@阿虎NO1xx:[哆啦A梦微笑]有头有脸的一堆大V站姜萍的，我猜他们其实都没什么正当职业，全靠阿里爸爸当帮闲养着的？,0
2024/7/21 18:33,#中国IMO奥数今年憾失第一# 这事儿啊，还得赖广大网友天天质疑数学天才姜萍，搞得人家都销声匿迹了，要是姜萍参加的话指不定又是第一[摊手][摊手][摊手] ,0
2024/6/25 14:31,#王艳儿子 北大#看看人家这孩子的风评，再看看交不起钱上高中的姜萍，呵呵！在有钱有势的人身上找优点，在没钱没势的人身上使劲找漏洞，那些呼吁教育公平，高考公平的人这时候在哪里？ ,0
2024/6/22 22:39,#姜萍遭质疑# 姜萍和王老师他们动了谁的蛋糕？  一针见血，说到要害了！ ,0
2024/7/16 21:49,之前尊师jumping，自己在身边圈子里被鄙视、质疑能力，最后上演横跳+道歉那个，是不是她？ 以前蹭姜萍蹭得可高级了,0
2024/6/16 20:51,#姜萍数学老师王闰秋发声# 朝鲜的人权状况怎么样？朝鲜人民最有发言权！ ,0
2024/7/20 8:23,不是“一些人还是觉得她是天才”的，是 阿里、央媒说姜萍是天才的。只要阿里、央媒 不改口、不澄清，就可以等于阿里、央媒永远认为姜萍是天才。真不敢想象相信姜萍是天才的人聚在一起时会是个什么样的滑稽场景，像这样——- ,0
2024/7/23 9:11,跳出来说姜萍作弊的，被扒出早就组队作弊了，那跳出来说这些的，卖过呗？它们真的是故意的。对受害者污名化，让敢于发声的受害者付出代价，那么更多的受害者就不敢发声，而事实上它们的策略是有效的。刚看了一个数据说，性骚扰的报案率只有百分之十五。它们赢了。,0
2024/7/8 8:08,据闻姜萍现在就呆在涟水，哪儿也没去[允悲]  炒作的源头是阿里，但王老师和姜同学都是既得利益者，她们并不无辜。 ,0
2024/7/9 10:12,md有病，都什么时候了，野鸡周刊还在推姜萍这个假天才……为了流量，不择手段[吐][吐][吐],0
2024/6/15 22:55,有人炒作姜萍是为了商业利益，而有人，是为了打拳，甚至连她的老师王闰秋，都被炒成性别女了[允悲] ,0
2024/7/3 21:28,然而留言还都是在不忿姜萍的，群众对贵族跪太久，并不想站起来,0
2024/7/12 11:37,#央媒评自媒体捧杀式造谣韦神#姜萍也算一个[哆啦A梦害怕] ,0
2024/6/28 13:24,#官方回应姜萍月考数学83分#后， 姜萍事件开始进入乐子时间， 续央视快看  后， 新华网在全网删除了姜萍的所有视频【图1】， 其它官媒也在手忙脚乱删除中。  引得网友调侃【图2】 「怎么把视频给删了，压力这么大嘛牢弟？」[笑而不语]   #教体局回应涉姜萍问题#  #姜萍83分月考成绩截图属实#,0
2024/7/16 22:34,很想知道，这个事情还有后续吗？阿里达摩院什么时候公布决赛名单？8月？ #阿里数学竞赛获奖名单##阿里巴巴全球数学竞赛##姜萍已达到数学系本科生的水平##姜萍遭质疑# ,0
2024/7/4 12:59,姜萍打击名人教授们所谓的自尊及优越感，王章之流是他们子孙要走的路不可废堵,0
2024/7/4 12:47,因为板书和微表情质疑姜萍，但同时国产之神背负太多西方害它的黑嗎喽又是不容置疑的，今天起码看见10多个这种人设的男的咯，也算一种群体特性了。 ,0
2024/6/25 0:47,姜萍被质疑 要公开，那三十七名不也得公开下？公平嘛，一起来#姜萍#  ,0
